1	88626979	88655479	1031
1	88655479	88852479	1032
1	88852479	88864979	1033
1	88864979	88988979	1034
1	88988979	89027479	1035
1	89027479	89042479	1036
1	89042479	89117979	1037
1	89117979	89450979	1038
1	89450979	89702979	1039
1	89702979	89748979	1040
1	89748979	89781479	1041
1	89781479	89839479	1042
1	89839479	90066479	1043
1	90066479	90085479	1044
1	90085479	90123479	1045
1	90123479	90237479	1046
1	90237479	90323479	1047
1	90323479	90371979	1048
1	90371979	90385479	1049
1	90385479	90440979	1050
1	90440979	90512979	1051
1	90512979	90526979	1052
1	90526979	90537479	1053
1	90537479	90601479	1054
1	90601479	90658479	1055
1	90658479	90819479	1056
1	90819479	90951479	1057
1	90951479	91083479	1058
1	91083479	91118479	1059
1	91118479	91178979	1060
1	91178979	91235479	1061
1	91235479	91337479	1062
1	91337479	91528979	1063
1	91528979	91574979	1064
1	91574979	91668979	1065
1	91668979	91870479	1066
1	91870479	91886479	1067
1	91886479	91963979	1068
1	91963979	92023979	1069
1	92023979	92090979	1070
1	92090979	92097979	1071
1	92097979	92122479	1072
1	92122479	92210979	1073
1	92210979	92240979	1074
1	92240979	92255479	1075
1	92255479	92315479	1076
1	92315479	92397979	1077
1	92397979	92938479	1078
1	92938479	93468979	1079
1	93468979	93519979	1080
1	93519979	93535479	1081
1	93535479	93864479	1082
1	93864479	94021979	1083
1	94021979	94166979	1084
1	94166979	94195479	1085
1	94195479	94344979	1086
1	94344979	94406479	1087
1	94406479	94454479	1088
1	94454479	94479479	1089
1	94479479	94486979	1090
1	94486979	94505979	1091
1	94505979	94538479	1092
1	94538479	94563479	1093
1	94563479	94606479	1094
1	94606479	94687479	1095
1	94687479	94855479	1096
1	94855479	94864979	1097
1	94864979	95022979	1098
1	95022979	95074479	1099
1	95074479	95116979	1100
1	95116979	95120979	1101
1	95120979	95169479	1102
1	95169479	95199979	1103
1	95199979	95314979	1104
1	95314979	95349479	1105
1	95349479	95424979	1106
1	95424979	95587979	1107
1	95587979	95609479	1108
1	95609479	95619979	1109
1	95619979	95742479	1110
1	95742479	95834479	1111
1	95834479	96041479	1112
1	96041479	96101479	1113
1	96101479	96150979	1114
1	96150979	96251979	1115
1	96251979	96274479	1116
1	96274479	96596479	1117
1	96596479	96605479	1118
1	96605479	96882979	1119
1	96882979	97284479	1120
1	97284479	97305479	1121
1	97305479	97459979	1122
1	97459979	97607479	1123
1	97607479	97724479	1124
1	97724479	97796979	1125
1	97796979	97885479	1126
1	97885479	97950479	1127
1	97950479	98006479	1128
1	98006479	98031979	1129
1	98031979	98298479	1130
1	98298479	98564479	1131
1	98564479	98665479	1132
1	98665479	98728479	1133
1	98728479	98801479	1134
1	98801479	98815479	1135
1	98815479	98860979	1136
1	98860979	98924479	1137
1	98924479	98963479	1138
1	98963479	99244979	1139
1	99244979	99357479	1140
1	99357479	99423979	1141
1	99423979	99555479	1142
1	99555479	99671479	1143
1	99671479	99705479	1144
1	99705479	99782479	1145
1	99782479	99800979	1146
1	99800979	99957479	1147
1	99957479	100029979	1148
1	100029979	100065479	1149
1	100065479	100090479	1150
1	100090479	100112979	1151
1	100112979	100162979	1152
1	100162979	100174979	1153
1	100174979	100197479	1154
1	100197479	100250979	1155
1	100250979	100276479	1156
1	100276479	100340479	1157
1	100340479	100707479	1158
1	100707479	100764979	1159
